ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x57b4,CUS_0xb144,July,Liana B.r,28,649-43-0997,Developer,133949.36,11262.446666666665,5,5,8,0,,0,0,2.38,5.0,Good,1454.68,43.44343720338386,18 Years and 5 Months,NM,0.0,690.7876523768372,Low_spent_Large_value_payments,705.4570142898294,Standard
0x1b8b6,CUS_0x24b2,May,Pedro Nicolacin,44,944-04-5625,Architect,33226.58,2928.8816666666667,6,4,12,7,"Not Specified, Payday Loan, Personal Loan, Not Specified, Personal Loan, Mortgage Loan, and Not Specified",14,10,17.26,4.0,Standard,2090.35,35.359732353363725,6 Years and 0 Months,Yes,168.4221393241955,141.4874220183631,Low_spent_Small_value_payments,272.97860532410806,Standard
0x30c9,CUS_0xac81,April,Emmottl,34_,211-79-7436,_______,18096.155,1338.0129166666666,3,6,18,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",8,19,13.83,8.0,Standard,162.21,29.862781006750865,23 Years and 6 Months,Yes,34.09269975586441,71.8047620705165,Low_spent_Small_value_payments,317.90382984028577,Standard
0xc93b,CUS_0x8998,June,Doris Frankelk,51,886-31-5570,Accountant,85768.98,7148.415,2,1,8,0,,2,0,3.25,2.0,Good,773.33,30.001496738796625,23 Years and 3 Months,No,0.0,446.94543673332566,Low_spent_Medium_value_payments,547.8960632666743,Good
0x23a37,CUS_0x2dca,February,Krishna Kumarm,27,#F%$D@*&8,Developer,14161.12,1284.0933333333335,10,7,24,-100,"Not Specified, Mortgage Loan, Credit-Builder Loan, Payday Loan, Payday Loan, and Home Equity Loan",27,24_,28.19,12.0,Bad,3754.62,23.406481872880892,NA,Yes,43.99615494074878,123.28902117660094,Low_spent_Medium_value_payments,241.12415721598362,Poor
0x15442,CUS_0x7d43,May,Noah Barkinl,39,971-56-5281,Media_Manager,128349.75,,0,5,9,2,"Home Equity Loan, and Credit-Builder Loan",1,4,8.29,3.0,Good,226.21,41.44903593702774,20 Years and 11 Months,No,201.24733877382286,482.33985082411834,Low_spent_Large_value_payments,676.7940604020589,Standard
0x19254,CUS_0x8fa0,July,Charlies,49,567-97-6503,Architect,72412.84_,5913.403333333333,7,4,5,2,"Home Equity Loan, and Mortgage Loan",29,13,18.95,3.0,Standard,1062.1,35.038518486445945,26 Years and 9 Months,Yes,66.74648371870893,119.00420807482796,High_spent_Medium_value_payments,655.5896415397964,Standard
0x2574b,CUS_0xbb21,June,Lionel Laurentz,35,#F%$D@*&8,Doctor,14329.24,1173.1033333333332,9,5,21,9,"Personal Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Payday Loan, Not Specified, Home Equity Loan, and Personal Loan",49,24,5.85,7.0,Bad,2182.6,22.253900428997998,9 Years and 3 Months,Yes,100.67619411489609,,Low_spent_Small_value_payments,169.90309166289776,Poor
0x15733,CUS_0x9c79,February,Rick Rothackerf,18,666-69-1793,Scientist,81165.56,6867.796666666666,4,5,3,3,"Student Loan, Mortgage Loan, and Not Specified",14,4,9.99,4.0,Good,1235.16,38.13477818529892,24 Years and 4 Months,No,26404.0,,High_spent_Medium_value_payments,589.1645056558939,Good
0x113da,CUS_0x8a48,May,,26,005-97-6679,Engineer,22709.94,2057.495,6,7,13,4,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Debt Consolidation Loan",8,13,11.59,3.0,Standard,994.73,38.298411890502074,21 Years and 8 Months,No,44.98950838750849,53.14704668547679,High_spent_Medium_value_payments,357.61294492701467,Standard
0x10401,CUS_0x5a59,April,Christinaf,19,346-22-5248,Engineer,17347.04,1285.5866666666668,6,8,15,5,"Home Equity Loan, Not Specified, Personal Loan, Not Specified, and Personal Loan",21,9,5.619999999999999,8.0,Standard,2674.44,25.08277364269889,13 Years and 2 Months,Yes,38.516203106722614,59.873495044143255,Low_spent_Small_value_payments,320.1689685158008,Poor
0xa07a,CUS_0x3be2,January,Lucia Mutikanil,33,857-38-4600,Scientist,72287.52,5910.96,4,10,30,4_,"Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",8,15,17.85,11.0,Standard,1802.44,36.021283518213814,16 Years and 9 Months,Yes,175.96518130991817,289.73739327462124,Low_spent_Medium_value_payments,405.39342541546057,Poor
0x72d2,CUS_0xbca8,January,Joe Rauchg,45,874-08-7483,Developer,15635.86,1341.9883333333335,3,3,15,2,"Credit-Builder Loan, and Credit-Builder Loan",17,14,6.21,1.0,Standard,409.7,26.151903822800218,26 Years and 7 Months,No,18.134519446557647,50.941662480800964,Low_spent_Medium_value_payments,345.12265140597475,Standard
0x139af,CUS_0x2f38,June,Tonya,19,520-31-3047,Teacher,125854.12,10583.843333333332,6,4,12,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",10,11,5.69,6.0,Standard,1278.59,30.726836394410874,22 Years and 10 Months,Yes,171.77275815281132,367.7682992195169,High_spent_Medium_value_payments,768.8432759610049,Standard
0x83d0,CUS_0xb9d2,July,arbarat,28,000-80-0683,Manager,79950.34,6393.528333333333,3,1,10,4,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Auto Loan",15,5,2.27,2.0,_,515.89,28.61207135553816,24 Years and 9 Months,NM,261.4747996593964,250.2027993318536,Low_spent_Medium_value_payments,407.67523434208334,Good
0x1d92,CUS_0xb9ea,May,Aileen Wangy,34,202-04-9323,Writer,9133.045,777.0870833333332,6,7,34,6,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, and Student Loan",61,19,15.26,11.0,Bad,3035.88,31.19875966145846,9 Years and 3 Months,Yes,30.20103247533153,35.771462978969986,High_spent_Small_value_payments,271.7362128790318,Good
0x1185d,CUS_0xc49c,August,Kentaro Hamadaj,36,207-68-9585,Engineer,121813.72,9866.143333333332,5,1,10,-100,Personal Loan,-3,8,11.14,8.0,_,233.82,27.44891628014083,NA,No,57.14335709897637,253.60207487471916,High_spent_Medium_value_payments,925.868901359638,Good
0x1b9df,CUS_0x83a1,February,Jessica Wohlg,55,963-21-5491,Lawyer,134328.90000000002,11330.075000000004,2,4,8,0,,4,6,3.76,2.0,Good,579.41,25.728396251183614,17 Years and 11 Months,NM,0.0,1074.87405336497,Low_spent_Small_value_payments,348.13344663503034,Standard
0x202f6,CUS_0xa78f,May,Feastp,24,907-10-9336,Entrepreneur,65844.86,,7,4,10,7,"Home Equity Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, and Not Specified",21,14,8.23,8.0,Standard,1460.73,31.076448258711054,19 Years and 3 Months,Yes,199.63576314826022,,High_spent_Medium_value_payments,397.8526872865957,Standard
0x22dac,CUS_0xdb0,July,Gavin Jonesp,45,574-76-3430,Engineer,131760.3_,11139.025,2,3,6,0,,13,6,1.26,215.0,Good,262.48,45.15705568393271,17 Years and 8 Months,No,0.0,261.96599107955205,High_spent_Medium_value_payments,1101.936508920448,Standard
0x240b2,CUS_0x22ee,May,Deepa Seetharamans,20,431-79-5837,Teacher,59885.28,5057.44,8,3,21,4,"Payday Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",28,13,9.57,7.0,_,2100.23,27.369026614435512,18 Years and 0 Months,Yes,118.42020655109768,,Low_spent_Small_value_payments,378.85921424657664,Poor
0x16f97,CUS_0x28ba,June,Ianb,36,158-26-3247,Entrepreneur,103044.24,8310.02,6,7,5,2,"Personal Loan, and Home Equity Loan",28,15,5.93,1.0,_,1196.09,38.52426341997752,17 Years and 3 Months,Yes,96.72786454847864,190.76421570446664,High_spent_Medium_value_payments,793.5099197470547,Standard
0x8750,CUS_0xc00a,March,Claren,32,240-36-9482,_______,36926.92,3081.2433333333333,9,5,18,2,"Mortgage Loan, and Debt Consolidation Loan",49,16,4.22,10.0,_,1996.15,32.705247558546816,13 Years and 10 Months,Yes,47.07890400784423,138.3694893619565,Low_spent_Small_value_payments,412.67593996353264,Standard
0xe220,CUS_0xa011,July,Katharinao,19,#F%$D@*&8,Developer,31408.15_,,5,3,18,-100,"Mortgage Loan, and Personal Loan",6,19,19.13,12.0,Standard,1408.66,31.73887791120952,20 Years and 10 Months,Yes,30.79188323930164,96.01110909263905,High_spent_Medium_value_payments,384.13159100139285,Poor
0x18d50,CUS_0x7960,July,Silke Koltrowitzp,36,910-40-6258,Lawyer,125179.95,10173.6625,4,3,9,0,,17,0,1.74,6.0,Good,1344.09,33.327082003941825,16 Years and 3 Months,No,0.0,598.9042046050689,High_spent_Small_value_payments,678.4620453949311,Standard
0x32a0,CUS_0x84da,July,Tara LaCapraa,55,107-35-4416,Doctor,130688.56,11134.713333333333,0,2,2,0,,16,6,4.31,5.0,Good,466.13,31.57375065983712,16 Years and 2 Months,No,0.0,448.4790995905014,Low_spent_Large_value_payments,934.992233742832,Standard
0x12727,CUS_0x8800,February,Kate Holtonp,34,#F%$D@*&8,Scientist,15815.22,,6,10,19,5,"Auto Loan, Student Loan, Personal Loan, Payday Loan, and Home Equity Loan",18,20,3.89,9.0,Bad,2344.37,37.56942096106239,13 Years and 9 Months,NM,63.78234222479476,41.33768237453518,Low_spent_Medium_value_payments,299.07347540067013,Poor
0x13ea6,CUS_0x43d1,May,Nate Raymondk,40,904-98-0688,Mechanic,32749.15,2601.0958333333333,0,2,3,4,"Mortgage Loan, Mortgage Loan, Student Loan, and Mortgage Loan",0,10,6.46,3.0,Good,98.55,23.1861697633563,22 Years and 8 Months,No,105.36201902022256,111.92659097390262,Low_spent_Medium_value_payments,322.8209733392081,Standard
0xb9f3,CUS_0x3756,June,Terhil,33,207-29-0604,Teacher,16046.46,,4,4,19,3,"Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",20,8_,17.38,6.0,Standard,1925.94,34.85597399649057,8 Years and 7 Months,Yes,36.949101552379005,107.6001107887185,Low_spent_Small_value_payments,267.2712876589025,Poor
0xb924,CUS_0x62b7,March,Timz,45,055-47-7711,Musician,41811.51,3441.2925,4,4,3,-100,"Auto Loan, Personal Loan, and Home Equity Loan",12,3,9.16,4.0,_,1137.64,39.895111113072794,32 Years and 4 Months,No,68.27704539187297,216.60623312156616,High_spent_Small_value_payments,319.24597148656085,Standard
0x25896,CUS_0x50c4,January,Georgina Prodhani,26,043-82-6979,Mechanic,14566.27_,1201.8558333333333,6,9,31,5,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Auto Loan, and Payday Loan",22,13,21.26,11.0,Bad,3402.82,26.68343495559451,2 Years and 1 Months,Yes,50.31132270983993,91.35403099098109,Low_spent_Medium_value_payments,258.5202296325124,Standard
0x10c8a,CUS_0x6fc4,May,N.g,20,137-76-6084,Manager,87247.62,7005.634999999998,3,1,11,0,,12,7,5.3,0.0,Good,274.48,26.92233310575756,26 Years and 3 Months,No,0.0,346.53513196923706,!@9#%8,644.028368030763,Good
0x61a1,CUS_0xb8be,April,Xiaoyi Shaoi,29,860-66-4015,Teacher,16798.15,,5,6,16,3,"Student Loan, Auto Loan, and Home Equity Loan",7,14,18.75,6.0,Standard,2266.73,28.79562841810323,9 Years and 0 Months,Yes,31.318517108774916,144.69710132455182,Low_spent_Small_value_payments,268.46896490000665,Standard
0x25c7a,CUS_0x90a1,January,Jessica Wohlt,36,920-95-9243,_______,32230.58,2770.8816666666667,7,10,18,7,"Home Equity Loan, Home Equity Loan, Auto Loan, Payday Loan, Mortgage Loan, Mortgage Loan, and Credit-Builder Loan",28,17,6.31,11.0,Bad,1473.28,28.78779323714273,11 Years and 3 Months,Yes,124.07484213709834,145.90152864059925,High_spent_Small_value_payments,267.111795888969,Poor
0x10a0a,CUS_0xa26b,January,Ros Krasnyp,-500,#F%$D@*&8,Accountant,99657.51,8164.7925,7,3,8,4,"Not Specified, Payday Loan, Home Equity Loan, and Mortgage Loan",11,19,19.24,1.0,Standard,113.12,24.135317566586185,26 Years and 5 Months,Yes,307.52638115870786,792.214549755857,Low_spent_Small_value_payments,6.738319085435081,Standard
0x1571b,CUS_0x466a,February,Megan Daviesl,51,363-86-6263,Manager,36868.13,,6,4,3,0,,29,20,3.88,4.0,Good,1360.71,38.99745749303325,25 Years and 9 Months,No,66380.0,82.91204359015086,High_spent_Medium_value_payments,473.2223730765158,Good
0xfccc,CUS_0x732b,July,Ashleyr,16,035-11-0443,_______,19860.55,1691.0458333333331,6,3,16,2,"Home Equity Loan, and Credit-Builder Loan",15,17,11.07,5.0,Standard,1101.26,30.35196484896082,14 Years and 5 Months,Yes,18.539143001504904,,High_spent_Medium_value_payments,353.3545971633496,Standard
0x1b2ad,CUS_0x8bfe,August,Soham Chatterjeeg,23,025-77-6599,Engineer,19016.29,1648.9515759717456,5,5,5,1,Personal Loan,18,1_,11.42,5.0,Good,714.53,30.69530931112165,21 Years and 9 Months,No,133.4318971099418,45.61695763791912,High_spent_Medium_value_payments,370.85948594706,Poor
0x47fe,CUS_0x7f27,May,Ernesti,52,596-88-3424,Entrepreneur,100058.19,8529.1825,7,5,5,4,"Mortgage Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",19,18,11.45,6.0,Standard,1109.15,31.730169061207718,16 Years and 0 Months,Yes,320.7675610736531,411.3172009271157,High_spent_Small_value_payments,380.8334879992314,Good
0x17760,CUS_0x16d0,July,Spicerc,39,570-24-3883,Entrepreneur,18463.93,1795.6608333333334,4,6,20,4,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",25,14,7.93,6.0,Standard,866.07,28.347275274333633,9 Years and 4 Months,Yes,46.975361423911494,,High_spent_Large_value_payments,328.25991343633916,Good
0x5629,CUS_0xb1a2,August,Lee Chyeni,20,#F%$D@*&8,Entrepreneur,20785.005,1659.8483594668585,4,5,4,0,,-4,9,0.96,4.0,_,125.84,26.256225461213607,18 Years and 2 Months,No,8876.0,20.793831717056765,High_spent_Large_value_payments,402.9145432829432,Good
0x1d2e6,CUS_0x3d50,January,,18,479-19-5462,Journalist,146724.36,12276.03,1,4,3,1,Not Specified,-2,4,2.61,4.0,Good,1319.64,33.38822234286526,27 Years and 10 Months,No,94.21315119514816,399.10243812092034,Low_spent_Medium_value_payments,1014.2874106839314,Good
0x23e28,CUS_0x5709,March,Alistaire,37,541-41-6519,Musician,68140.20000000001,5891.350000000001,3,5,14,0,,21,14,0.2999999999999998,1.0,Standard,204.73,25.226470412773498,28 Years and 1 Months,NM,0.0,136.2565403055855,High_spent_Medium_value_payments,702.8784596944147,Standard
0x12e3a,CUS_0x42a,January,Philt,15,033-52-4312,Lawyer,64923.04,5513.253333333332,8,3,5,3,"Personal Loan, Mortgage Loan, and Auto Loan",8,15,13.7,6.0,Standard,370.4,29.91389700368635,30 Years and 7 Months,Yes,156.60408548749388,312.77981323165443,!@9#%8,341.94143461418497,Standard
0x5515,CUS_0x91f,August,Thomas Ferrarot,44,740-45-3202,Doctor,21450.72,1713.5600000000004,2,5,10,3,"Personal Loan, Payday Loan, and Home Equity Loan",6,8,9.41,1.0,Good,123.12,25.810013996959878,33 Years and 5 Months,No,31.29690078186111,52.78699600085357,High_spent_Small_value_payments,347.2721032172853,Standard
0x138a9,CUS_0x30f8,August,Jonathany,50,894-72-5781,Writer,35139.27,2917.2725,1,5,8,3,"Not Specified, Debt Consolidation Loan, and Not Specified",13,,-3.81,,_,978.09,29.85771581157115,29 Years and 5 Months,No,76.8575899551512,154.48421035677708,Low_spent_Small_value_payments,350.3854496880716,Good
0x7aa1,CUS_0xbc29,August,Laurenk,49,903-64-4248,Lawyer,31802.4,2808.2000000000007,3,5,14,3,"Payday Loan, Payday Loan, and Home Equity Loan",6,10,6.17,3.0,Standard,1369.66,29.2499728538018,26 Years and 5 Months,No,49.81759809867561,65.63042274574796,!@9#%8,415.37197915557647,Poor
0x1ebbe,CUS_0x9adc,January,Dineshi,34,965-03-7962,Teacher,56404.84,4600.403333333333,7,9,27,5,"Mortgage Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Credit-Builder Loan",26,17,17.89,9.0,Bad,2849.38,32.12440832689715,5 Years and 4 Months,Yes,190.8023569742117,204.74162635663959,Low_spent_Small_value_payments,354.496350002482,Standard
0xaa0a,CUS_0x8ba4,January,Phil Wahbaq,15_,124-32-2706,Engineer,35398.64,3123.8866666666668,8,7,15,3,"Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",22,12,19.4,9.0,Standard,1530.57,31.24385171771937,18 Years and 4 Months,Yes,86.56126134379161,402.2544689732207,Low_spent_Small_value_payments,113.57293634965441,Poor
0x19bbe,CUS_0x5097,May,Luciana Lopezc,20,907-16-4737,Developer,17328.675,1208.05625,3,6,15,-100,"Auto Loan, Home Equity Loan, and Not Specified",25,15,7.84,8.0,_,460.46,32.909734801926554,22 Years and 7 Months,Yes,27.613965323173726,72.69953252099754,High_spent_Small_value_payments,280.4921271558287,Good
0x24ce1,CUS_0x80ed,April,Protarde,6206,130-12-9232,Teacher,86262.2,7188.516666666666,0,7,5,2,"Debt Consolidation Loan, and Payday Loan",22,2,9.84,2.0,Good,671.65,36.55556015888049,NA,No,127.02598601526623,158.5541211927801,High_spent_Medium_value_payments,683.2715594586206,Poor
0x20d8c,CUS_0x3ccd,March,Norihikob,18,973-14-4888,Engineer,15586.65,1126.8875,4,7,9,-100,"Not Specified, Not Specified, and Debt Consolidation Loan",15,11,10.53,4.0,Good,207.81,38.90091676386415,16 Years and 4 Months,No,27.69331394611537,62.71963852405842,Low_spent_Medium_value_payments,302.2757975298262,Standard
0xcb71,CUS_0x219b,August,Davidc,41,040-12-6776,Accountant,48072.27,4151.022500000001,7,5,15,9,"Not Specified, Not Specified, Personal Loan, Student Loan, Student Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Student Loan",57,16,7.37,15.0,Bad,1434.39,25.83673339154553,7 Years and 3 Months,NM,305.05907609916625,84.03462657126384,High_spent_Large_value_payments,266.00854732957004,Poor
0x13b8d,CUS_0x3db1,April,Timz,43,091-80-2935,Journalist,35871.7,3131.308333333333,3,6,6,1,Personal Loan,17,2,7.87,0.0,Good,176.96,32.432124061079804,27 Years and 7 Months,No,24.574642461192198,52.81094736454502,High_spent_Medium_value_payments,485.7452435075961,Standard
0x20499,CUS_0x93ba,April,Ransdell Piersonm,23,159-90-4552,Lawyer,110603.94,9463.995,5,7,12,1,Student Loan,25,13,5.75,1.0,Standard,805.01,33.57432073519063,19 Years and 11 Months,No,68.79160161584161,181.92510727983756,High_spent_Large_value_payments,935.6827911043207,Standard
0x22d0,CUS_0x8b12,March,Katharina Bartn,39,645-02-5061,Journalist,63101.14,5246.428333333333,3,4,3,4,"Payday Loan, Home Equity Loan, Debt Consolidation Loan, and Student Loan",2,8,9.19,5.0,Good,64.53,38.01845258397855,16 Years and 7 Months,No,170.5429654596886,395.8359189339464,Low_spent_Large_value_payments,228.2639489396983,Standard
0x1cafe,CUS_0x4e60,May,Lawderr,40,#F%$D@*&8,_______,17379.88,1657.3233333333335,7,7,22,9,"Student Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Mortgage Loan, Student Loan, Not Specified, Auto Loan, and Credit-Builder Loan",27,20,6.85,6.0,Bad,2383.67,39.419761120858496,17 Years and 8 Months,Yes,78.26611994226198,87.80138347306311,Low_spent_Medium_value_payments,279.6648299180083,Poor
0xf9fd,CUS_0x6a8a,August,Time,16,672-99-7085,Developer,21826.18,,3,5,7,4,"Not Specified, Personal Loan, Home Equity Loan, and Mortgage Loan",6,19,9.86,11.0,Standard,72.03,35.9546245006857,27 Years and 11 Months,Yes,40.763157858838895,171.8671506846759,Low_spent_Small_value_payments,235.35452478981853,Standard
0xef60,CUS_0xa651,March,Giuseppe Fontel,26,722-69-2109,Developer,73802.24,5971.186666666667,8,10,3064,8,"Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Not Specified, Payday Loan, Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",47,,15.61,6.0,Bad,3626.94,25.717721583889237,6 Years and 0 Months,NM,487.3028130411074,125.97307469060421,High_spent_Medium_value_payments,233.84277893495502,Poor
0x213d6,CUS_0x2a3a,May,Clarei,26,497-15-6884,Mechanic,15704.0,,6,8,33,8,"Not Specified, Payday Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Student Loan, Auto Loan, and Credit-Builder Loan",50,21,1.33,6.0,Bad,2617.78,34.74903650568089,13 Years and 2 Months,Yes,68.9537584045176,133.34773571736298,Low_spent_Small_value_payments,239.7122757919941,Poor
0x7577,CUS_0x1ef1,June,Steven C.s,29,#F%$D@*&8,Lawyer,30567.46,2323.288333333333,8,1297,5,2,"Not Specified, and Home Equity Loan",12,14,5.54,8.0,_,909.74,36.35481619274003,23 Years and 4 Months,No,43.2296063817992,270.8013340314116,Low_spent_Small_value_payments,208.29789292012256,Standard
0x200dd,CUS_0x331a,August,Clare Baldwinr,-500,708-93-5779,Developer,17767.41,,6,10,28,5,"Not Specified, Not Specified, Credit-Builder Loan, Student Loan, and Student Loan",36,21,8.73,9.0,_,2595.94,39.87138439694522,10 Years and 5 Months,Yes,65.48999469784222,66.86909317161626,Low_spent_Small_value_payments,298.4026621305416,Poor
0x16b2e,CUS_0x449,May,Reynoldsw,14,324-08-0373,Manager,46744.62,4111.385,7,9,27,2,"Not Specified, and Credit-Builder Loan",18,9_,9.45,9.0,Standard,2009.75,33.952914130277364,NA,Yes,77.75856143005646,365.853760882486,Low_spent_Small_value_payments,257.5261776874575,Poor
0x2c1a,CUS_0x28df,May,Ransdell Piersona,17,935-43-1402,Scientist,49023.60000000001,3935.300000000001,5,6,28,6,"Payday Loan, Payday Loan, Student Loan, Not Specified, Auto Loan, and Payday Loan",13,12_,7.6400000000000015,6.0,Standard,2521.52,40.469590262615064,14 Years and 7 Months,Yes,211.70975519526988,123.12023313876738,Low_spent_Medium_value_payments,338.70001166596285,Poor
0x7212,CUS_0x801f,January,Jessical,33,404-03-3907,Scientist,72414.06,6234.505,5,6,19,4,"Student Loan, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",7,21,9.55,2.0,Standard,1020.01,39.65584358253757,24 Years and 10 Months,No,201.37507856429127,127.57045803536509,High_spent_Large_value_payments,534.5049634003437,Standard
0x157e7,CUS_0xb99e,February,,31,496-36-8312,Scientist,9900.0,926.0,7,9,27,2,"Home Equity Loan, and Personal Loan",31,6,10.73,8.0,Standard,1784.98,25.5276610353868,18 Years and 9 Months,Yes,10.729408355400956,123.89872498307012,Low_spent_Small_value_payments,247.9718666615289,Poor
